0.0104,0.460737,0.0843223,-1.84426,7.99627
0.0105,0.460552,0.0851218,-1.86189,7.99303
0.0106,0.460364,0.0859209,-1.87952,7.98975
0.0107,0.460176,0.0867198,-1.89715,7.98645
0.0108,0.459985,0.0875182,-1.91478,7.98311
0.0109,0.459793,0.0883164,-1.9324,7.97974
0.011,0.459599,0.0891142,-1.95002,7.97634
0.0111,0.459403,0.0899116,-1.96764,7.97291
0.0112,0.459205,0.0907088,-1.98525,7.96945
0.0113,0.459006,0.0915055,-2.00286,7.96595
0.0114,0.458804,0.0923019,-2.02047,7.96242
0.0115,0.458602,0.093098,-2.03808,7.95887
0.0116,0.458397,0.0938937,-2.05568,7.95528
0.0117,0.45819,0.0946891,-2.07328,7.95166
0.0118,0.457982,0.0954841,-2.09087,7.948
0.0119,0.457772,0.0962787,-2.10846,7.94432
0.012,0.45756,0.0970729,-2.12605,7.94061
0.0121,0.457347,0.0978668,-2.14364,7.93686
0.0122,0.457132,0.0986603,-2.16122,7.93308
0.0123,0.456915,0.0994534,-2.1788,7.92927
0.0124,0.456696,0.100246,-2.19637,7.92543
0.0125,0.456475,0.101038,-2.21395,7.92155
0.0126,0.456253,0.10183,-2.23151,7.91765
0.0127,0.456029,0.102622,-2.24908,7.91371
0.0128,0.455803,0.103413,-2.26664,7.90975
0.0129,0.455576,0.104204,-2.2842,7.90575
0.013,0.455347,0.104994,-2.30175,7.90171
0.0131,0.455115,0.105784,-2.3193,7.89765
0.0132,0.454883,0.106574,-2.33685,7.89356
0.0133,0.454648,0.107363,-2.35439,7.88943
0.0134,0.454412,0.108152,-2.37193,7.88527
0.0135,0.454174,0.10894,-2.38947,7.88108
0.0136,0.453934,0.109728,-2.407,7.87686
0.0137,0.453692,0.110515,-2.42453,7.87261
0.0138,0.453449,0.111302,-2.44205,7.86832
0.0139,0.453204,0.112089,-2.45957,7.864
0.014,0.452957,0.112875,-2.47709,7.85966
0.0141,0.452709,0.113661,-2.4946,7.85528
0.0142,0.452458,0.114446,-2.51211,7.85086
0.0143,0.452206,0.115231,-2.52962,7.84642
0.0144,0.451952,0.116016,-2.54712,7.84194
0.0145,0.451697,0.1168,-2.56461,7.83744
0.0146,0.451439,0.117583,-2.58211,7.8329
0.0147,0.45118,0.118366,-2.59959,7.82832
0.0148,0.450919,0.119149,-2.61708,7.82372
0.0149,0.450657,0.119931,-2.63456,7.81909
0.015,0.450393,0.120713,-2.65203,7.81442
0.0151,0.450126,0.121494,-2.66951,7.80972
0.0152,0.449859,0.122275,-2.68697,7.80499
0.0153,0.449589,0.123055,-2.70444,7.80022
0.0154,0.449318,0.123835,-2.72189,7.79543
0.0155,0.449045,0.124614,-2.73935,7.7906
0.0156,0.44877,0.125393,-2.7568,7.78574
0.0157,0.448493,0.126171,-2.77424,7.78085
0.0158,0.448215,0.126949,-2.79169,7.77593
0.0159,0.447935,0.127726,-2.80912,7.77097
0.016,0.447653,0.128503,-2.82655,7.76599
0.0161,0.44737,0.129279,-2.84398,7.76097
0.0162,0.447084,0.130055,-2.8614,7.75592
0.0163,0.446797,0.130831,-2.87882,7.75083
0.0164,0.446509,0.131605,-2.89624,7.74572
0.0165,0.446218,0.13238,-2.91364,7.74057
0.0166,0.445926,0.133154,-2.93105,7.73539
0.0167,0.445632,0.133927,-2.94845,7.73018
0.0168,0.445336,0.1347,-2.96584,7.72493
0.0169,0.445039,0.135472,-2.98323,7.71966
0.017,0.44474,0.136243,-3.00062,7.71435
0.0171,0.444439,0.137015,-3.018,7.70901
0.0172,0.444136,0.137785,-3.03537,7.70363
0.0173,0.443832,0.138555,-3.05274,7.69823
0.0174,0.443525,0.139325,-3.0701,7.69279
0.0175,0.443218,0.140094,-3.08746,7.68732
0.0176,0.442908,0.140862,-3.10482,7.68182
0.0177,0.442597,0.14163,-3.12217,7.67628
0.0178,0.442283,0.142398,-3.13951,7.67071
0.0179,0.441969,0.143164,-3.15685,7.66511
0.018,0.441652,0.143931,-3.17419,7.65948
0.0181,0.441334,0.144696,-3.19151,7.65382
0.0182,0.441014,0.145461,-3.20884,7.64812
0.0183,0.440692,0.146226,-3.22616,7.64239
0.0184,0.440369,0.14699,-3.24347,7.63663
0.0185,0.440043,0.147753,-3.26078,7.63084
0.0186,0.439716,0.148516,-3.27808,7.62501
0.0187,0.439388,0.149278,-3.29537,7.61915
0.0188,0.439057,0.15004,-3.31267,7.61326
0.0189,0.438725,0.150801,-3.32995,7.60733
0.019,0.438391,0.151561,-3.34723,7.60138
0.0191,0.438056,0.152321,-3.3645,7.59539
0.0192,0.437718,0.15308,-3.38177,7.58937
0.0193,0.437379,0.153839,-3.39904,7.58331
0.0194,0.437039,0.154597,-3.41629,7.57723
0.0195,0.436696,0.155355,-3.43354,7.57111
0.0196,0.436352,0.156111,-3.45079,7.56495
0.0197,0.436006,0.156868,-3.46803,7.55877
0.0198,0.435658,0.157623,-3.48526,7.55255
0.0199,0.435309,0.158378,-3.50249,7.5463
0.02,0.434958,0.159132,-3.51971,7.54002
0.0201,0.434605,0.159886,-3.53693,7.5337
0.0202,0.43425,0.160639,-3.55414,7.52735
0.0203,0.433894,0.161392,-3.57134,7.52097
0.0204,0.433536,0.162143,-3.58854,7.51455
0.0205,0.433176,0.162894,-3.60573,7.50811
0.0206,0.432815,0.163645,-3.62292,7.50163
0.0207,0.432452,0.164395,-3.6401,7.49511
0.0208,0.432087,0.165144,-3.65727,7.48857
0.0209,0.43172,0.165892,-3.67444,7.48199
0.021,0.431352,0.16664,-3.6916,7.47538
0.0211,0.430982,0.167388,-3.70875,7.46873
0.0212,0.43061,0.168134,-3.7259,7.46206
0.0213,0.430237,0.16888,-3.74304,7.45534
0.0214,0.429862,0.169625,-3.76018,7.4486
0.0215,0.429485,0.17037,-3.77731,7.44182
0.0216,0.429106,0.171113,-3.79443,7.43501
0.0217,0.428726,0.171857,-3.81154,7.42817
0.0218,0.428344,0.172599,-3.82865,7.4213
0.0219,0.42796,0.173341,-3.84575,7.41439
0.022,0.427575,0.174082,-3.86285,7.40744
0.0221,0.427188,0.174822,-3.87994,7.40047
0.0222,0.426799,0.175562,-3.89702,7.39346
0.0223,0.426408,0.176301,-3.91409,7.38642
0.0224,0.426016,0.177039,-3.93116,7.37934
0.0225,0.425622,0.177777,-3.94822,7.37224
0.0226,0.425226,0.178514,-3.96528,7.36509
0.0227,0.424829,0.17925,-3.98232,7.35792
0.0228,0.42443,0.179985,-3.99936,7.35071
0.0229,0.424029,0.18072,-4.0164,7.34347
0.023,0.423627,0.181454,-4.03342,7.3362
0.0231,0.423222,0.182187,-4.05044,7.32889
0.0232,0.422817,0.18292,-4.06745,7.32155
0.0233,0.422409,0.183652,-4.08446,7.31417
0.0234,0.422,0.184383,-4.10145,7.30676
0.0235,0.421589,0.185113,-4.11844,7.29932
0.0236,0.421176,0.185843,-4.13542,7.29185
0.0237,0.420762,0.186571,-4.1524,7.28434
0.0238,0.420346,0.187299,-4.16937,7.2768
0.0239,0.419928,0.188027,-4.18633,7.26922
0.024,0.419508,0.188753,-4.20328,7.26161
0.0241,0.419087,0.189479,-4.22022,7.25397
0.0242,0.418664,0.190204,-4.23716,7.24629
0.0243,0.41824,0.190928,-4.25409,7.23858
0.0244,0.417813,0.191652,-4.27101,7.23084
0.0245,0.417385,0.192374,-4.28793,7.22306
0.0246,0.416956,0.193096,-4.30483,7.21525
0.0247,0.416524,0.193818,-4.32173,7.20741
0.0248,0.416091,0.194538,-4.33862,7.19953
0.0249,0.415657,0.195257,-4.35551,7.19162
0.025,0.41522,0.195976,-4.37238,7.18367
0.0251,0.414782,0.196694,-4.38925,7.17569
0.0252,0.414342,0.197411,-4.40611,7.16768
0.0253,0.413901,0.198128,-4.42296,7.15963
0.0254,0.413458,0.198843,-4.4398,7.15155
0.0255,0.413013,0.199558,-4.45663,7.14344
0.0256,0.412567,0.200272,-4.47346,7.13529
0.0257,0.412118,0.200985,-4.49028,7.1271
0.0258,0.411669,0.201697,-4.50709,7.11889
0.0259,0.411217,0.202409,-4.52389,7.11064
0.026,0.410764,0.20312,-4.54068,7.10235
0.0261,0.410309,0.203829,-4.55747,7.09403
0.0262,0.409852,0.204538,-4.57424,7.08568
0.0263,0.409394,0.205246,-4.59101,7.07729
0.0264,0.408934,0.205954,-4.60777,7.06887
0.0265,0.408472,0.20666,-4.62452,7.06042
0.0266,0.408009,0.207366,-4.64126,7.05193
0.0267,0.407544,0.208071,-4.65799,7.0434
0.0268,0.407078,0.208775,-4.67472,7.03485
0.0269,0.406609,0.209478,-4.69143,7.02625
0.027,0.406139,0.21018,-4.70814,7.01763
0.0271,0.405668,0.210881,-4.72483,7.00897
0.0272,0.405194,0.211582,-4.74152,7.00027
0.0273,0.404719,0.212281,-4.7582,6.99154
0.0274,0.404243,0.21298,-4.77487,6.98278
0.0275,0.403764,0.213678,-4.79153,6.97398
0.0276,0.403284,0.214375,-4.80819,6.96515
0.0277,0.402803,0.215071,-4.82483,6.95628
0.0278,0.402319,0.215766,-4.84146,6.94738
0.0279,0.401834,0.21646,-4.85809,6.93845
0.028,0.401348,0.217154,-4.8747,6.92948
0.0281,0.400859,0.217846,-4.89131,6.92047
0.0282,0.40037,0.218538,-4.9079,6.91143
0.0283,0.399878,0.219228,-4.92449,6.90236
0.0284,0.399385,0.219918,-4.94107,6.89325
0.0285,0.39889,0.220607,-4.95763,6.88411
0.0286,0.398393,0.221295,-4.97419,6.87493
0.0287,0.397895,0.221982,-4.99074,6.86572
0.0288,0.397395,0.222668,-5.00728,6.85647
0.0289,0.396893,0.223353,-5.02381,6.84719
0.029,0.39639,0.224038,-5.04033,6.83788
0.0291,0.395885,0.224721,-5.05683,6.82853
0.0292,0.395379,0.225403,-5.07333,6.81914
0.0293,0.394871,0.226085,-5.08982,6.80972
0.0294,0.394361,0.226765,-5.1063,6.80026
0.0295,0.393849,0.227445,-5.12277,6.79077
0.0296,0.393336,0.228123,-5.13923,6.78125
0.0297,0.392822,0.228801,-5.15568,6.77169
0.0298,0.392305,0.229478,-5.17212,6.76209
0.0299,0.391787,0.230153,-5.18854,6.75246
0.03,0.391267,0.230828,-5.20496,6.7428
0.0301,0.390746,0.231502,-5.22137,6.7331
0.0302,0.390223,0.232175,-5.23776,6.72336
0.0303,0.389699,0.232847,-5.25415,6.71359
0.0304,0.389172,0.233518,-5.27053,6.70379
0.0305,0.388644,0.234187,-5.28689,6.69395
0.0306,0.388115,0.234856,-5.30325,6.68407
0.0307,0.387584,0.235524,-5.31959,6.67416
